1#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2016-07-08#appfire#6#appfire#2016#appfire#DLU09219            #appfire##appfire##appfire#1.00#appfire#39.65#appfire#40.00#appfire#703268#appfire#PADV-HRAD           #appfire#5#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
2#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#1.00#appfire#114.79#appfire#143.48#appfire#707087#appfire#SW STLDEO           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
3#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#2.00#appfire#90.53#appfire#139.14#appfire#706757#appfire#SW PKTDEO           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
4#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#2.00#appfire#70.22#appfire#72.72#appfire#702356#appfire#PADV-HRCR           #appfire#5#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
5#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#3.00#appfire#45.68#appfire#49.08#appfire#707714#appfire#PADVJAS-R           #appfire#3#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
6#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#2.00#appfire#90.53#appfire#139.14#appfire#706948#appfire#SW PKTDEO           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
7#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#1.00#appfire#114.79#appfire#143.48#appfire#707090#appfire#SW STLDEO           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
8#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#2.00#appfire#87.40#appfire#90.90#appfire#706246#appfire#SW HRGEL            #appfire#5#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
9#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#1.00#appfire#114.79#appfire#143.48#appfire#707473#appfire#SW STLDEO           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
10#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#1.00#appfire#48.29#appfire#54.55#appfire#706237#appfire#LIVON SLP           #appfire#4#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
11#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#2.00#appfire#224.76#appfire#286.96#appfire#707778#appfire#SW INFNTY           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
12#appfire#CHEMIST                                                         #appfire#518BSKIII079        #appfire##appfire#2015-06-08#appfire#6#appfire#2015#appfire#DLU09219            #appfire##appfire##appfire#1.00#appfire#112.38#appfire#143.48#appfire#707779#appfire#SW INFNTY           #appfire#6#appfire#-1#appfire#1900-01-01 00:00:00#appfire#-1#appfire#2014-06-08 00:00:00#appfire#-1#appfire#1#appfire#\N
