02239304-02A0-486D-B068-1871D27FD119#appfire#B7E68864-AB0F-4CC4-876C-085857A8E080#appfire#thread.timeout#appfire#5000#appfire#Batch will be commited if Time Out happens before the batch size reached.#appfire#Thread Timeout#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
07956A43-4043-4E48-A3E1-4438FFB9F8B9#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#file.rollover.size#appfire#100#appfire#File Roll Over based on File Size.#appfire#Rollover Size#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
0C362A51-C41F-4269-A6C2-BB0AC4440223#appfire#13CB9DEB-7BD5-4C98-AE81-26A2C4022561#appfire#port#appfire#5001#appfire#Syslog Receiver Port Number#appfire#Port#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
49499C63-980D-44BE-8160-3BC9E3E8B950#appfire#57154D86-16E5-4DA1-A19F-A8692F426A48#appfire#port#appfire#4444#appfire# Server Port Number#appfire#Port#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
5512B788-53A2-47E8-84F7-7C0603B8250A#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#output.path#appfire#logs#appfire##appfire#Out Path#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
5D9F4775-E66C-44AC-B354-9315E8B6A107#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#file.rollover.time#appfire#1#appfire#File Roll Over based on Time#appfire#Rollover Time#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
68A4009F-C356-443E-9482-5D5A65FA6005#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#buffer.size#appfire#1#appfire# Buffer size in KB#appfire#Buffer Size#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
7FA98992-FB16-4AB3-8E92-62F1461CDAA7#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#flush.period#appfire#60#appfire# Flush time in seconds#appfire#Flush Period#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
94190D32-9D7E-4A1D-BE9D-C4B75C1C3AAF#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#file.rollover.time.unit#appfire#Hours#appfire#File Roll Over Time Unit Valid values (Hours, Days, Months)#appfire#Rollover Time Unit#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
95C0C667-7C35-4176-8CAC-30579FE1695B#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#backup.date.pattern#appfire#yyyyMMddHHmmss#appfire##appfire#Backup Date Pattern#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
96DA8352-D245-4DD5-8D5F-C7AABEBEA428#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#backup.path#appfire#logs/backups#appfire##appfire#Backup Path#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
98C5EF7F-6234-4DB7-B028-2901A262695C#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#backup.keep.last.x.files#appfire#2#appfire#Keep Latest X number of Backup Files. Valid values = Greater than ZERO or MINUS 1 If you want to keep all the files then give -1#appfire#Backup After No Of Files#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
B3A9C460-862A-4B2D-A479-21A4BF191805#appfire#B7E68864-AB0F-4CC4-876C-085857A8E080#appfire#batchSize#appfire#500#appfire#JDBC Batch Size#appfire#Batch Size#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
BABB1CB1-0092-4A0B-915E-6668B47CB815#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#file.rollover.size.unit#appfire#MB#appfire#File Roll Over Size Unit. Valid Values (MB, GB)#appfire#Rollover Size Unit#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
D27E2A21-BE8A-40CA-99EB-E25347DAA05C#appfire#13CB9DEB-7BD5-4C98-AE81-26A2C4022561#appfire#hostname#appfire#192.168.2.28#appfire#Syslog Receiver IP Address#appfire#Host#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
D32095E7-7623-4AD6-BA0B-429AC58BDD4E#appfire#57154D86-16E5-4DA1-A19F-A8692F426A48#appfire#hostname#appfire#192.168.2.40#appfire#Server IP Address / Host Name#appfire#Host#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
E90C1E7F-04E7-4DE8-8C78-656B84AFDADF#appfire#8D8CE43D-0ED4-478C-A6ED-D929B8D34204#appfire#file.rollover.policy#appfire#0#appfire#File Roll Over Policy 0 - Based on Time ONLY 1 - Based on Size ONLY 2 - Based on Time or Size, which ever happens first.#appfire#Rollover Policy Unit#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
F2A426FB-BA88-4A4C-8050-1BF07FE9C6B9#appfire#B7E68864-AB0F-4CC4-876C-085857A8E080#appfire#tablename#appfire#art_log_events_t#appfire##appfire#Database Name#appfire#1#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#null#appfire#2016-01-18 12:27:57.0#appfire#1
