048BF0D1-65C8-4FE0-97C8-176606E31E5B#appfire#Algorhythm Issues#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
395705AB-D703-44FF-A33A-397C6BA64584#appfire#Business Service#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
8987E24D-2F30-4B74-B5DA-7B1876770443#appfire#Repository#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
A2D1C688-F152-4DB7-99C7-D2FC4C1AF5F9#appfire#Master Data Errors#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
A6964606-F516-4756-9FFE-6A7026FED4EC#appfire#Database Scripts#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
B9E8602B-910A-4385-9390-1441D45F487B#appfire#Business Rules#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
C1B29CCD-4853-4443-B8CC-0FFA57CCAC21#appfire#User Interface#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
CAC2FC93-0C8F-41C9-91E4-5103828A5B5F#appfire#Web Service#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
F78F7E6B-1809-441F-8300-C853C368B0B0#appfire#Entity#appfire##appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1900-01-01#appfire#-1#appfire#1#appfire#51000
