05A2D634-3566-4F9D-B65F-D31678070A57#appfire#019B16A0-0239-4FE9-BC90-D277601233C9#appfire#createdBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdBy"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#18#appfire##appfire##appfire#0#appfire#1
0616680A-C332-401D-A3CC-6A229205E080#appfire#1B56E77E-7EB6-4B31-A5AA-7D8E29A036AE#appfire#commTypeName#appfire#VARCHAR#appfire#128#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Communication Type Name","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"128","ErrorMessage":"Please enter communication type","Finders":"true","Name":"commTypeName"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#2#appfire#Communication Type#appfire##appfire#0#appfire#1
07231252-FF8B-4064-8D7C-C6438E6B120D#appfire#1D485CB1-F38C-4BE4-B6DC-9737C30D64A6#appfire#question#appfire#VARCHAR#appfire#256#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Question","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"question"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#3#appfire#Question#appfire##appfire#0#appfire#1
073F96F2-88B3-477B-B8F8-8585EBC194A6#appfire#60210E17-77DC-4DFB-9F01-619FAAB6BED7#appfire#currencyName#appfire#VARCHAR#appfire#128#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Currency Name","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"128","ErrorMessage":"","Finders":"false","Name":"currencyName"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#8#appfire#Currency#appfire##appfire#0#appfire#1
078E2E42-4F6C-40B2-A6A1-63AAEE284411#appfire#84140B08-7D0D-4599-95C7-3DE890DABC68#appfire#txnAccessCode#appfire#INT#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#1#appfire#column seq#appfire#{"DisplayName":"txnAccessCode","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"txnAccessCode"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#21#appfire##appfire##appfire#0#appfire#1
07C14567-7C84-44BD-80D3-F88AECE09405#appfire#D116C988-2EC3-4E90-A42F-A88AB2772B3C#appfire#activeStatus#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1#appfire#1#appfire#column seq#appfire#{"DisplayName":"activeStatus","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"activeStatus"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#10#appfire##appfire##appfire#0#appfire#1
08240106-4708-4EBC-902C-AB8632DED1A5#appfire#1D485CB1-F38C-4BE4-B6DC-9737C30D64A6#appfire#updatedBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedBy"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#8#appfire##appfire##appfire#0#appfire#1
087CC3C1-8478-4F43-A3B3-8E06AC6D8606#appfire#D5E5FF41-B3D8-485F-81E0-1220C3FF77DA#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#16#appfire##appfire##appfire#0#appfire#1
08C81BFF-A0B9-4C0C-908F-91C4F4D2BA89#appfire#18EC0F67-CDC5-45DD-A046-F69FEE963A01#appfire#domainHelp#appfire#VARCHAR#appfire#2048#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Help","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"3","MaxValue":"2048","ErrorMessage":"","Finders":"false","Name":"domainHelp"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#5#appfire##appfire##appfire#0#appfire#1
090CD911-4A4A-4FC9-A222-41D443671043#appfire#8B428DD7-289F-4858-8F40-08BF894E0FDE#appfire#failedLoginAttempts#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Failed Login Attempts","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"numberfield","WidgetDisplayName":"NumberField","MinValue":"0","MaxValue":"11","ErrorMessage":"","Finders":"false","Name":"failedLoginAttempts"}#appfire#UP95SDFEWQJE8ELTJTKFPG#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#2016-01-18 15:04:29.0#appfire#0#appfire#1#appfire#7#appfire##appfire##appfire#0#appfire#1
